objectid,facility_id,ctprvnnm,signgunm,signgucode,rdnmadr,lnmadr,fclty_knd,trget_fclty_nm,latitude,longitude,institution_nm,cmptnc_polcsttn_nm,cctv_yn,cctv_number,prtcarea_rw,dsgn_ymd,et,bt,sgngnrco,unitysflblco,prtcareasflblco,crslkco,hghlacrslkco,bollaco,rdscindictco,prctfenceet,nesinstlet,roadrflectco,ovrspdprvnco,sliprvnfclco,sliprvnfclet,lmttves,lmttvesgnalco,prkstopprhibtsgnalco,referencedate,instt_code,instt_nm,handicapcvntlyn,handicapcvntltype,shape_Length,shape_Area
325,281,인천광역시,남동구,28200,아암대로,인천광역시 남동구 논현고잔동586-76,초등학교,인천고잔초등학교,37.391266,126.730434,인천광역시청,,,,,,,,1,0,,1,,0,4,,0,0,4,2,,50,,0,2021-12-03,,,,,1337.283757,14839.79193
326,282,인천광역시,남동구,28200,앵고개로,인천광역시 남동구 논현고잔동586-76,초등학교,인천고잔초등학교,37.39436,126.725113,인천광역시청,,,,,,,,1,0,,1,,0,2,,0,0,,1,,60,,0,2021-12-03,,,,,1034.482726,16034.99681
327,283,인천광역시,남동구,28200,논현고잔로,인천광역시 남동구 논현2동590-47,초등학교,인천한누리학교,37.400743,126.71468,인천광역시청,,,,,,,,1,0,,2,,0,12,,0,0,2,,,30,,0,2021-12-03,,,,,727.2708141,6585.86798
328,284,인천광역시,남동구,28200,논현고잔로,인천광역시 남동구 논현2동590-47,초등학교,인천한누리학교,37.40118,126.716687,인천광역시청,,,,,,,,2,0,,2,,0,8,172,0,0,,2,,30,,0,2021-12-03,,,,,425.4139977,5387.976327
329,395,인천광역시,남동구,28200,복개서로,인천광역시 남동구 구월4동553,어린이집,큰사랑어린이집,37.453956,126.724576,인천광역시청,,,,,,,,,0,,,,0,1,,0,0,,,,30,,0,2021-12-03,,,,,296.7157088,1062.798625
330,285,인천광역시,남동구,28200,논현로,인천광역시 남동구 논현2동590-47,초등학교,인천한누리학교,37.401962,126.715381,인천광역시청,,,,,,,,1,0,,1,,0,3,,0,0,,4,,30,,0,2021-12-03,,,,,793.3364474,9661.912709
331,311,인천광역시,남동구,28200,호구포로765번길,인천광역시 남동구 구월1동1604,유치원,푸른마을유치원,37.450983,126.71475,인천광역시청,,,,,,,,,0,,2,,0,,,0,0,3,,,30,,0,2021-12-03,,,,,221.5703173,1286.041968
332,351,인천광역시,남동구,28200,도림로49번길,인천광역시 남동구 남촌도림동,유치원,예진유치원,37.417491,126.727559,인천광역시청,,,,,,,,,0,,,,0,4,,0,0,2,,,30,,0,2021-12-03,,,,,192.3983709,627.9939971
333,286,인천광역시,남동구,28200,아암대로1437번길,인천광역시 남동구 논현고잔동586-76,초등학교,인천사리울초등학교,37.387345,126.724075,인천광역시청,,,,,,,,3,0,,2,3,0,16,165,0,0,2,6,,30,,0,2021-12-03,,,,,751.3916099,5261.244578
334,291,인천광역시,남동구,28200,논고개로,인천광역시 남동구 논현고잔동586-76,초등학교,인천원동초등학교,37.396253,126.730117,인천광역시청,,,,,,,,6,0,,6,,0,26,493,0,0,,11,,30,,0,2021-12-03,,,,,1464.065568,21515.80756
335,292,인천광역시,남동구,28200,에코중앙로,인천광역시 남동구 논현고잔동586-76,초등학교,인천원동초등학교,37.395098,126.729865,인천광역시청,,,,,,,,1,0,,1,1,0,12,186,0,0,,2,,30,,0,2021-12-03,,,,,460.2775654,4265.364481
336,287,인천광역시,남동구,28200,에코중앙로,인천광역시 남동구 논현고잔동586-76,초등학교,인천사리울초등학교,37.387285,126.721263,인천광역시청,,,,,,,,4,0,,5,1,0,20,,0,0,4,6,,30,,0,2021-12-03,,,,,1547.753325,15308.12542
337,297,인천광역시,남동구,28200,서창남순환로,인천광역시 남동구 서창2동764,초등학교,인천한빛초등학교,37.42423,126.745438,인천광역시청,,,,,,,,2,0,,2,,0,6,,0,0,4,4,,30,,0,2021-12-03,,,,,772.7052116,10678.33864
338,306,인천광역시,남동구,28200,담방서로,인천광역시 남동구 만수6동101-1,초등학교,인천청선학교,37.447116,126.737489,인천광역시청,,,,,,,,,0,,,,0,6,,0,0,6,2,,30,,0,2021-12-03,,,,,534.8714865,2135.28485
339,733,인천광역시,중구,28110,답동로,인천광역시 중구 율목동,유치원,박문유치원,37.471251,126.631319,인천광역시청,,,,,,,,,2,,4,0,,3,,180,1,2,2,,30,,0,2021-12-03,,,,,143.8535622,557.5637742
340,288,인천광역시,남동구,28200,에코중앙로84번길,인천광역시 남동구 논현고잔동586-76,초등학교,인천사리울초등학교,37.386836,126.726099,인천광역시청,,,,,,,,2,0,,3,,0,12,,0,0,,6,,30,,0,2021-12-03,,,,,1237.067448,12621.76918
341,289,인천광역시,남동구,28200,아암대로,인천광역시 남동구 논현고잔동586-76,초등학교,인천사리울초등학교,37.385413,126.721524,인천광역시청,,,,,,,,1,0,,1,,0,4,,0,0,,2,,30,,0,2021-12-03,,,,,614.7418336,4976.638075
342,290,인천광역시,남동구,28200,앵고개로815번길,인천광역시 남동구 논현고잔동586-76,초등학교,인천송천초등학교,37.395914,126.723262,인천광역시청,,,,,,,,,0,,4,1,0,29,315,0,0,1,6,,30,,0,2021-12-03,,,,,993.216139,10280.75017
343,294,인천광역시,남동구,28200,아암대로,인천광역시 남동구 논현고잔동586-76,초등학교,인천원동초등학교,37.395154,126.734269,인천광역시청,,,,,,,,1,0,,1,,0,4,,0,0,1,2,,50,,0,2021-12-03,,,,,990.6135963,11110.83135
344,295,인천광역시,남동구,28200,서창남순환로,인천광역시 남동구 서창2동764,초등학교,인천한빛초등학교,37.424479,126.743293,인천광역시청,,,,,,,,2,0,,1,2,0,1,,0,0,,4,,30,,0,2021-12-03,,,,,545.3816833,4495.709494
345,296,인천광역시,남동구,28200,서창남순환로,인천광역시 남동구 서창2동764,초등학교,인천한빛초등학교,37.423588,126.744897,인천광역시청,,,,,,,,3,0,,3,,0,10,108,0,0,,6,,30,,0,2021-12-03,,,,,860.0829734,10759.65799
346,305,인천광역시,남동구,28200,인주대로914번길,인천광역시 남동구 만수6동101-1,초등학교,인천청선학교,37.447159,126.738833,인천광역시청,,,,,,,,,0,,,,0,4,64,0,0,2,1,,30,,0,2021-12-03,,,,,356.0101864,1421.350146
347,298,인천광역시,남동구,28200,수현로,인천광역시 남동구 만수2동869-6,초등학교,인천미추홀학교,37.463381,126.739378,인천광역시청,,,,,,,,3,0,,4,,0,9,187,0,0,2,3,,30,,0,2021-12-03,,,,,989.3805619,9012.914006
348,299,인천광역시,남동구,28200,수현로136번길,인천광역시 남동구 만수2동869-6,초등학교,인천미추홀학교,37.465611,126.739555,인천광역시청,,,,,,,,,0,,,,0,4,,0,0,2,,,30,,0,2021-12-03,,,,,541.7059194,1423.054075
349,300,인천광역시,남동구,28200,만수로,인천광역시 남동구 만수2동869-6,초등학교,인천미추홀학교,37.465076,126.738407,인천광역시청,,,,,,,,,0,,,,0,12,,0,0,6,1,,30,,0,2021-12-03,,,,,882.9852215,3750.564295
350,315,인천광역시,남동구,28200,인주대로618번길,인천광역시 남동구 구월3동,유치원,동부동심유치원,37.448416,126.705432,인천광역시청,,,,,,,,,0,,,,0,3,,0,0,1,,,30,,0,2021-12-03,,,,,127.4074201,298.9645708
351,319,인천광역시,남동구,28200,백범로157번길,인천광역시 남동구 만수5동904-18,유치원,청담숲유치원,37.455811,126.729901,인천광역시청,,,,,,,,,0,,,,0,3,,0,0,,1,,30,,0,2021-12-03,,,,,245.205831,905.0589443
352,302,인천광역시,남동구,28200,서창남순환로,인천광역시 남동구 서창2동764,초등학교,인천장서초등학교,37.429793,126.745321,인천광역시청,,,,,,,,3,0,,4,1,0,10,,0,0,4,6,,30,,0,2021-12-03,,,,,1511.058597,20504.32218
353,303,인천광역시,남동구,28200,서창남순환로,인천광역시 남동구 서창2동764,초등학교,인천장서초등학교,37.428778,126.744442,인천광역시청,,,,,,,,1,0,,1,,0,3,,0,0,,1,,30,,0,2021-12-03,,,,,374.0441532,4547.357149
354,352,인천광역시,남동구,28200,은봉로,인천광역시 남동구 논현2동590-47,유치원,논현유치원,37.405268,126.709758,인천광역시청,,,,,,,,,0,,,,0,6,127,0,0,,3,,50,,0,2021-12-03,,,,,536.6017093,6736.632279
355,304,인천광역시,남동구,28200,서창남로,인천광역시 남동구 서창2동764,초등학교,인천장서초등학교,37.430221,126.747301,인천광역시청,,,,,,,,2,0,,2,,0,4,,0,0,,2,,50,,0,2021-12-03,,,,,726.6336758,9506.12161
356,308,인천광역시,남동구,28200,서창방산로,인천광역시 남동구 서창2동764,초등학교,인천장아초등학교,37.424164,126.75545,인천광역시청,,,,,,,,1,0,,1,,0,17,,0,0,,2,,50,,0,2021-12-03,,,,,1506.662916,22604.92697
357,309,인천광역시,남동구,28200,용천로4번길,인천광역시 남동구 구월1동1604,유치원,푸른마을유치원,37.450324,126.715247,인천광역시청,,,,,,,,,0,,,,0,2,,0,0,1,,,30,,0,2021-12-03,,,,,285.1802899,855.5797793
358,313,인천광역시,남동구,28200,남동대로733번길,인천광역시 남동구 구월3동,유치원,동부동심유치원,37.448146,126.705196,인천광역시청,,,,,,,,,0,,,,0,6,,0,0,2,1,,30,,0,2021-12-03,,,,,358.6611062,1463.046215
359,320,인천광역시,남동구,28200,이화로13번길,인천광역시 남동구 간석1동65-82,유치원,소나무유치원,37.463618,126.70397,인천광역시청,,,,,,,,,0,,,,0,4,,0,0,2,1,,30,,0,2021-12-03,,,,,195.5403577,632.2592927
360,321,인천광역시,남동구,28200,예술로330번길,인천광역시 남동구 간석1동65-82,유치원,소나무유치원,37.463934,126.7037,인천광역시청,,,,,,,,,0,,,,0,9,,0,0,2,2,,30,,0,2021-12-03,,,,,357.103443,980.6310934
361,322,인천광역시,남동구,28200,경인로600번길,인천광역시 남동구 간석1동65-82,유치원,소나무유치원,37.463695,126.704557,인천광역시청,,,,,,,,,0,,,,0,4,,0,0,3,,,30,,0,2021-12-03,,,,,227.6953761,823.8410039
362,323,인천광역시,남동구,28200,이화로,인천광역시 남동구 간석1동65-82,유치원,소나무유치원,37.463218,126.704045,인천광역시청,,,,,,,,,0,,,,0,6,,0,0,3,,,30,,0,2021-12-03,,,,,247.3303119,936.3618627
363,324,인천광역시,남동구,28200,경인로,인천광역시 남동구 간석1동65-82,유치원,소나무유치원,37.463943,126.703363,인천광역시청,,,,,,,,,0,,,,0,2,,0,0,1,,,30,,0,2021-12-03,,,,,49.89826934,88.27093725
364,325,인천광역시,남동구,28200,백범로101번길,인천광역시 남동구 만수1동980,유치원,신명유치원,37.452403,126.734238,인천광역시청,,,,,,,,,0,,,1,0,9,,0,0,4,2,,30,,0,2021-12-03,,,,,564.3860526,3330.637961
365,332,인천광역시,남동구,28200,경인로524번길,인천광역시 남동구 간석1동65-82,유치원,한솔유치원,37.460297,126.697963,인천광역시청,,,,,,,,,0,,1,,0,8,,0,0,5,2,,30,,0,2021-12-03,,,,,414.8026042,1808.929835
366,333,인천광역시,남동구,28200,석산로62번길,인천광역시 남동구 간석1동65-82,유치원,한솔유치원,37.459764,126.698893,인천광역시청,,,,,,,,,0,,,,0,3,,0,0,3,,,30,,0,2021-12-03,,,,,450.2441699,1185.454128
367,334,인천광역시,남동구,28200,석산로220번길,인천광역시 남동구 구월2동6-23,유치원,간석유치원,37.460072,126.716168,인천광역시청,,,,,,,,,0,,,,0,7,,0,0,,,,30,,0,2021-12-03,,,,,288.0860848,517.3368989
368,335,인천광역시,남동구,28200,석산로208번길,인천광역시 남동구 구월2동6-23,유치원,간석유치원,37.460208,126.715641,인천광역시청,,,,,,,,,0,,,,0,4,,0,0,1,2,,30,,0,2021-12-03,,,,,263.349129,431.5565168
369,336,인천광역시,남동구,28200,석산로,인천광역시 남동구 구월2동6-23,유치원,간석유치원,37.460716,126.715951,인천광역시청,,,,,,,,,0,,,,0,,,0,0,2,,,30,,0,2021-12-03,,,,,248.7407625,936.776644
370,337,인천광역시,남동구,28200,담방로21번길,인천광역시 남동구 만수6동101-1,유치원,한빛유치원,37.441536,126.73582,인천광역시청,,,,,,,,,0,,1,,0,8,,0,0,,,,30,,0,2021-12-03,,,,,491.3660272,2779.547531
371,338,인천광역시,남동구,28200,장승남로34번길,인천광역시 남동구 만수6동101-1,유치원,한빛유치원,37.442133,126.736034,인천광역시청,,,,,,,,,0,,2,,0,1,,0,0,1,1,,30,,0,2021-12-03,,,,,346.7513091,2899.692183
372,339,인천광역시,남동구,28200,서판로,인천광역시 남동구 만수3동,유치원,기암유치원,37.463988,126.724964,인천광역시청,,,,,,,,,0,,,,0,7,,0,0,5,,,30,,0,2021-12-03,,,,,397.8495846,1503.886576
373,340,인천광역시,남동구,28200,서판로53번길,인천광역시 남동구 만수3동,유치원,기암유치원,37.464424,126.724884,인천광역시청,,,,,,,,,0,,,,0,1,,0,0,3,2,,30,,0,2021-12-03,,,,,456.3174571,1485.139629
374,342,인천광역시,남동구,28200,백범로247번길,인천광역시 남동구 구월2동6-23,유치원,복자유치원,37.458614,126.721745,인천광역시청,,,,,,,,,0,,,,0,21,,0,0,7,3,,30,,0,2021-12-03,,,,,720.9978723,4408.203727
375,343,인천광역시,남동구,28200,백범로227번길,인천광역시 남동구 만수5동904-18,유치원,복자유치원,37.459227,126.723833,인천광역시청,,,,,,,,,0,,1,,0,7,,0,0,4,,,30,,0,2021-12-03,,,,,466.8225471,2878.141475
376,344,인천광역시,남동구,28200,찬우물로,인천광역시 남동구 남촌도림동,유치원,경희유치원,37.438047,126.719982,인천광역시청,,,,,,,,,0,,,,0,6,,0,0,4,1,,30,,0,2021-12-03,,,,,583.8447057,1931.092441
377,396,인천광역시,남동구,28200,구월말로,인천광역시 남동구 구월4동553,어린이집,큰사랑어린이집,37.453747,126.724883,인천광역시청,,,,,,,,,0,,2,,0,6,,0,0,1,,,30,,0,2021-12-03,,,,,221.9086771,1505.944615
378,358,인천광역시,남동구,28200,장승로,인천광역시 남동구 만수6동101-1,유치원,딩동댕유치원,37.446228,126.739425,인천광역시청,,,,,,,,,0,,1,,0,5,,0,0,5,,,30,,0,2021-12-03,,,,,375.9172499,1022.903168
379,379,인천광역시,남동구,28200,만수서로,인천광역시 남동구 만수2동869-6,어린이집,만월어린이집,37.46175,126.737094,인천광역시청,,,,,,,,,0,,,,0,4,,0,0,2,1,,30,,0,2021-12-03,,,,,150.2745976,458.4329939
380,345,인천광역시,남동구,28200,호구포로,인천광역시 남동구 남촌도림동,유치원,경희유치원,37.437465,126.717997,인천광역시청,,,,,,,,1,0,,1,,0,3,,0,0,,,,50,,0,2021-12-03,,,,,745.8540099,12012.54674
381,346,인천광역시,남동구,28200,은봉로375번길,인천광역시 남동구 논현1동51-4,유치원,샤인유치원,37.408615,126.730291,인천광역시청,,,,,,,,,0,,1,,0,22,,0,0,5,,,30,,0,2021-12-03,,,,,1125.190421,4166.33818
382,347,인천광역시,남동구,28200,도림로31번길,인천광역시 남동구 남촌도림동,유치원,예진유치원,37.418295,126.727613,인천광역시청,,,,,,,,,0,,,,0,4,,0,0,1,1,,30,,0,2021-12-03,,,,,197.9393364,629.5494534
383,348,인천광역시,남동구,28200,도림로31번길,인천광역시 남동구 남촌도림동,유치원,예진유치원,37.418133,126.727985,인천광역시청,,,,,,,,,0,,,,0,4,,0,0,1,,,30,,0,2021-12-03,,,,,197.1134733,665.3481065
384,349,인천광역시,남동구,28200,도림로31번길,인천광역시 남동구 남촌도림동,유치원,예진유치원,37.41863,126.727921,인천광역시청,,,,,,,,,0,,,,0,6,,0,0,3,2,,30,,0,2021-12-03,,,,,174.1189291,595.2766675
385,350,인천광역시,남동구,28200,도림로,인천광역시 남동구 남촌도림동,유치원,예진유치원,37.418747,126.72749,인천광역시청,,,,,,,,,0,,1,,0,1,28,0,0,3,,,30,,0,2021-12-03,,,,,322.1403633,1815.178502
386,353,인천광역시,남동구,28200,백범로,인천광역시 남동구 간석2동6-23,유치원,해돋이유치원,37.461606,126.719039,인천광역시청,,,,,,,,1,0,,1,,0,2,38,0,0,,,,50,,0,2021-12-03,,,,,552.0319,7299.947733
387,354,인천광역시,남동구,28200,백범로281번길,인천광역시 남동구 간석2동6-23,유치원,해돋이유치원,37.461399,126.717901,인천광역시청,,,,,,,,,0,,,,0,6,,0,0,3,1,,30,,0,2021-12-03,,,,,229.8261446,663.1412134
388,355,인천광역시,남동구,28200,백범로277번길,인천광역시 남동구 간석2동6-23,유치원,해돋이유치원,37.461161,126.718293,인천광역시청,,,,,,,,,0,,,,0,8,,0,0,2,,,30,,0,2021-12-03,,,,,252.7997248,862.0246015
389,356,인천광역시,남동구,28200,앵고개로815번길,인천광역시 남동구 논현고잔동586-76,유치원,인천고잔유치원,37.397101,126.721598,인천광역시청,,,,,,,,,0,,,1,0,2,,0,0,,,,30,,0,2021-12-03,,,,,134.8526065,699.4317157
390,389,인천광역시,남동구,28200,장아산로189번길,인천광역시 남동구 장수서창동,어린이집,근로복지공단남동어린이집,37.434458,126.752477,인천광역시청,,,,,,,,,0,,,,0,3,,0,0,2,,,30,,0,2021-12-03,,,,,179.3502097,611.7994265
391,357,인천광역시,남동구,28200,담방로,인천광역시 남동구 만수6동101-1,유치원,딩동댕유치원,37.446587,126.739141,인천광역시청,,,,,,,,,0,,2,,0,5,,0,0,2,,,30,,0,2021-12-03,,,,,521.4527647,5672.927039
392,359,인천광역시,남동구,28200,경신로,인천광역시 남동구 남촌도림동,유치원,미예뜰유치원,37.442054,126.727613,인천광역시청,,,,,,,,,0,,,,0,8,,0,0,4,,,30,,0,2021-12-03,,,,,614.1329903,1904.499142
393,360,인천광역시,남동구,28200,구월로137번길,인천광역시 남동구 간석1동65-82,유치원,참조은유치원,37.459596,126.705538,인천광역시청,,,,,,,,,0,,2,,0,5,,0,0,2,1,,30,,0,2021-12-03,,,,,321.1396977,1490.138606
394,361,인천광역시,남동구,28200,구월로131번길,인천광역시 남동구 간석1동65-82,유치원,참조은유치원,37.459883,126.704835,인천광역시청,,,,,,,,,0,,,,0,2,,0,0,1,,,30,,0,2021-12-03,,,,,219.4536321,829.3586933
395,362,인천광역시,남동구,28200,남동대로837번길,인천광역시 남동구 간석1동65-82,유치원,참조은유치원,37.459141,126.705242,인천광역시청,,,,,,,,,0,,,,0,2,,0,0,2,,,30,,0,2021-12-03,,,,,154.0514341,465.9494019
396,363,인천광역시,남동구,28200,논고개로175번길,인천광역시 남동구 논현2동590-47,유치원,브레인유치원,37.406929,126.721769,인천광역시청,,,,,,,,,0,,,,0,2,,0,0,,,,30,,0,2021-12-03,,,,,176.0277998,536.7836001
397,364,인천광역시,남동구,28200,논고개로175번길,인천광역시 남동구 논현2동590-47,유치원,브레인유치원,37.407015,126.721365,인천광역시청,,,,,,,,,0,,,,0,6,,0,0,,,,30,,0,2021-12-03,,,,,447.6365266,2053.353374
398,365,인천광역시,남동구,28200,앵고개로941번길,인천광역시 남동구 논현1동51-4,유치원,예다원유치원,37.403385,126.734562,인천광역시청,,,,,,,,,0,,2,,0,7,,0,0,2,,,30,,0,2021-12-03,,,,,424.1834358,2084.198728
399,366,인천광역시,남동구,28200,소래역동로,인천광역시 남동구 논현1동51-4,유치원,예다원유치원,37.403138,126.733513,인천광역시청,,,,,,,,,0,,2,,0,5,,0,0,,,,30,,0,2021-12-03,,,,,402.9080843,1468.151671
400,367,인천광역시,남동구,28200,앵고개로941번길,인천광역시 남동구 논현1동51-4,유치원,예다원유치원,37.403679,126.735049,인천광역시청,,,,,,,,,0,,,,0,,,0,0,,,,30,,0,2021-12-03,,,,,219.6584905,1271.94128
401,368,인천광역시,남동구,28200,백범로297번길,인천광역시 남동구 간석2동6-23,유치원,자연발도르프유치원,37.461483,126.716065,인천광역시청,,,,,,,,,0,,,,0,10,70,0,0,3,2,,30,,0,2021-12-03,,,,,458.1153633,1390.694124
