연번,분야,유형,필드코드,타입코드,분류코드,시도,시군구,시설명,분류,우편번호,주소,전화번호,경도,위도,정보
1015,환경,도시숲,3,2,3002,인천광역시,미추홀구,회화나무쉼터,999,22211,인천광역시 미추홀구 학익1동 329-44 외 5필지,032-880-4492,126.6597862,37.44652421,"https://map.naver.com/v5/search/%EC%9D%B8%EC%B2%9C%EA%B4%91%EC%97%AD%EC%8B%9C%20%EB%AF%B8%EC%B6%94%ED%99%80%EA%B5%AC%20%ED%95%99%EC%9D%B51%EB%8F%99%20329-44/address/14099705.119026732,4501534.17428114"
1016,환경,도시숲,3,2,3002,인천광역시,미추홀구,효자쉼터,999,22170,인천광역시 미추홀구 숭의동 162-16,032-880-4492,126.6438495,37.46299877,"https://map.naver.com/v5/search/%EC%9D%B8%EC%B2%9C%EA%B4%91%EC%97%AD%EC%8B%9C%20%EB%AF%B8%EC%B6%94%ED%99%80%EA%B5%AC%20%EC%88%AD%EC%9D%981%EB%8F%99%20162-79/address/14097995.440891284,4503924.49268498"
1017,환경,도시숲,3,2,3002,인천광역시,부평구,갈산동 부평산단미세먼지 차단 숲,999,21337,"인천광역시 부평구 주부토로150번길 49 (갈산동, 공중화장실)",032-440-3692,126.7287396,37.50906273,"https://map.naver.com/v5/search/%EC%9D%B8%EC%B2%9C%EA%B4%91%EC%97%AD%EC%8B%9C%20%EB%B6%80%ED%8F%89%EA%B5%AC%20%EC%A3%BC%EB%B6%80%ED%86%A0%EB%A1%9C150%EB%B2%88%EA%B8%B8%2049/address/14107378.271339577,"
1018,환경,도시숲,3,2,3002,인천광역시,부평구,부평구 길주로 바람 연결 숲,999,21344,인천광역시 부평구 삼산동 466,032-440-3662,126.736771,37.50679911,"https://map.naver.com/v5/search/%EA%B5%B4%ED%8F%AC%EC%B2%9C%EC%97%AD/subway-station/758c=14107203.4723474,4510016.6481784,15,0,0,0,dh"
1019,환경,도시숲,3,2,3002,인천광역시,부평구,부평구 맑은내 바람 생성 숲,999,21300,"인천광역시 부평구 평천로 26-47 (청천동, 인천나비공원)",032-440-3662,126.6927248,37.52026802,"https://map.naver.com/v5/search/%EC%9D%B8%EC%B2%9C%EA%B4%91%EC%97%AD%EC%8B%9C%20%EB%B6%80%ED%8F%89%EA%B5%AC%20%ED%8F%89%EC%B2%9C%EB%A1%9C%2026-47/address/14103362.487500902,4511877.062043581,%EC%9D%B8"
1020,환경,도시숲,3,2,3002,인천광역시,부평구,실정 미세먼지차단 숲,999,21455,인천광역시 부평구 백범로541번길 15 (십정동),032-440-3692,126.692321,37.47162081,"https://map.naver.com/v5/search/%EC%9D%B8%EC%B2%9C%EA%B4%91%EC%97%AD%EC%8B%9C%20%EB%B6%80%ED%8F%89%EA%B5%AC%20%EB%B0%B1%EB%B2%94%EB%A1%9C541%EB%B2%88%EA%B8%B8%2015/address/14103326.609229024,4505050.5"
1021,환경,도시숲,3,2,3002,인천광역시,서구,서구 Y자 녹지축 연결 숲,999,22788,인천광역시 서구 석남동 216-2~222-3,032-440-3662,126.6679291,37.51001464,"https://map.naver.com/v5/search/%EC%84%9C%EA%B5%AC%20%EA%B1%B4%EC%A7%80%EB%A1%9Cc=14096419.7646592,4509245.4609087,12,0,0,0,dh"
1022,환경,도시숲,3,2,3002,인천광역시,서구,석남녹지 도시바람 확산 숲,999,22802,인천광역시 서구 석남동 203-13,032-440-3662,126.6627899,37.51241666,"https://map.naver.com/v5/search/%EC%9D%B8%EC%B2%9C%EA%B4%91%EC%97%AD%EC%8B%9C%20%EC%84%9C%EA%B5%AC%20%EC%84%9D%EB%82%A8%EB%8F%99%20203-13/address/14100041.571055714,4510777.606261976,%EC%9D%B8%EC%B2%9"
1023,환경,도시숲,3,2,3002,인천광역시,연수구,연수중학교,999,21933,"인천광역시 연수구 원인재로 231 (연수동)	",032-815-4038,126.6864859,37.41606439,http://yeonsu.icems.kr/
1024,환경,도시숲,3,2,3002,인천광역시,연수구,인천대학교,999,22012,인천광역시 연수구 아카데미로 119 (송도동),032-835-8114,126.6329028,37.37654883,http://www.inu.ac.kr/
1025,환경,도시숲,3,2,3002,인천광역시,연수구,청량중학교,999,21968,"인천광역시 연수구 먼우금로 138 (동춘동)	",032-819-8149,126.6723979,37.41032412,http://cheongryang.icems.kr/
1026,환경,도시숲,3,2,3002,인천광역시,옹진군,장봉도 무장애나눔길,999,23112,인천광역시 옹진군 북도면 장봉리 산59,032-440-3692,126.3557559,37.53138753,https://map.naver.com/v5/search/%EC%9D%B8%EC%B2%9C%EA%B4%91%EC%97%AD%EC%8B%9C%20%EC%98%B9%EC%A7%84%EA%B5%B0%20%EB%B6%81%EB%8F%84%EB%A9%B4%20%EC%9E%A5%EB%B4%89%EB%A6%AC%20%EC%82%B059/address/14065861.1
1027,환경,도시숲,3,2,3002,인천광역시,중구,광성중,999,22327,인천광역시 중구 참외전로244번길 47,032-760-5260,126.6404382,37.46801443,http://www.iks.icems.kr/
1028,환경,도시숲,3,2,3002,인천광역시,중구,송도중,999,22324,인천광역시 중구 제물량로 123,032-772-9384,126.6292149,37.46805844,http://songdo.icems.kr/main.do
1029,환경,도시숲,3,2,3002,인천광역시,중구,송월초,999,22309,인천광역시 중구 자유공원로 106-8,032-764-1901,126.6246318,37.47887792,http://songwol.icees.kr/main.do
1030,환경,도시숲,3,2,3002,인천광역시,중구,신흥중,999,22333,인천광역시 중구 인항로24번길 38,032-883-9376,126.6293412,37.45478706,http://sh.icems.kr/
1031,환경,도시숲,3,2,3002,인천광역시,중구,신흥초,999,22321,인천광역시 중구 제물량로 134,032-629-0440,126.6283105,37.47028603,http://icsh.icees.kr/
1032,환경,도시숲,3,2,3002,인천광역시,중구,연안초,999,22348,인천광역시 중구 연안부두로33번길 53,032-629-1444,126.6073118,37.45363465,http://yonan.icees.kr/
1033,환경,도시숲,3,2,3002,인천광역시,중구,인성여고,999,22315,인천광역시 중구 홍예문로 39,032-762-8506,126.6250921,37.47365354,http://insunghs.icehs.kr/
1034,환경,도시숲,3,2,3002,인천광역시,중구,인성여중,999,22315,인천광역시 중구 홍예문로 39,032-762-8505,126.6250921,37.47365354,http://insung.icems.kr/
1035,환경,도시숲,3,2,3002,인천광역시,중구,인성초,999,22315,인천광역시 중구 신포로39번길 42,032-772-2239,126.6242663,37.47397641,http://insunges.icees.kr/
1036,환경,도시숲,3,2,3002,인천광역시,중구,인일여고,999,22310,인천광역시 중구 참외전로72번길 10,032-764-6681,126.6263099,37.47797214,http://inil.icehs.kr/
1037,환경,도시숲,3,2,3002,인천광역시,중구,인천여상,999,22323,인천광역시 중구 인중로 146,032-761-2353,126.6278359,37.46849227,http://igc.icehs.kr/
1038,환경,도시숲,3,2,3002,인천광역시,중구,인천정보산업고,999,22319,인천광역시 중구 참외전로 192,032-770-0720,126.6368369,37.47119923,http://inchon-ii.icehs.kr/
1039,환경,도시숲,3,2,3002,인천광역시,중구,제물포고,999,22310,인천광역시 중구 자유공원로 58-9,032-770-4750,126.6240035,37.47686895,http://jego.icehs.kr/
1040,환경,도시숲,3,2,3002,인천광역시,중구,중구장애인종합복지관 나눔숲,999,22334,"인천광역시 중구 매소홀로 10 (신흥동3가, 중구장애인복지관)",032-440-3692,126.6287607,37.45244271,"https://map.naver.com/v5/search/%EC%9D%B8%EC%B2%9C%EA%B4%91%EC%97%AD%EC%8B%9C%20%EC%A4%91%EA%B5%AC%20%EB%A7%A4%EC%86%8C%ED%99%80%EB%A1%9C%2010/address/14096195.438121002,4502406.2346542645,%EC%9D%B8%E"
1041,환경,도시숲,3,2,3002,인천광역시,중구,해사고,999,22304,인천광역시 중구 월미로 338,032-770-1000,126.6006069,37.46835575,http://inm.icehs.kr/
1042,환경,수변공원,3,3,3003,인천광역시,강화군,마니산공원,999,23059,인천광역시 강화군 화도면 사기리 40~882,,126.4661738,37.6225766,"https://map.naver.com/v5/search/%EB%A7%88%EB%8B%88%EC%82%B0%EA%B3%B5%EC%9B%90/place/1734096724c=14065951.4996666,4528234.6565277,12,0,0,0,dha&placePath=%3F%2526"
1043,환경,수변공원,3,3,3003,인천광역시,계양구,경인아라뱃길파크,999,21008,인천광역시 계양구 평동 1-6~96-14,1899-3650,126.7775651,37.58458086,"https://map.naver.com/v5/search/%EA%B2%BD%EC%9D%B8%EC%95%84%EB%9D%BC%EB%B1%83%EA%B8%B8%ED%8C%8C%ED%81%AC/place/21094100c=14111193.8601115,4520737.8561129,15,0,0,0,dh&placePath=%3F%2526"
1044,환경,수변공원,3,3,3003,인천광역시,계양구,수변광장,999,21002,인천광역시 계양구 갈현동 134-2~173-3,,126.7177724,37.57681771,"https://map.naver.com/v5/search/%EC%88%98%EB%B3%80%EA%B4%91%EC%9E%A5/place/20742904c=14106318.6109012,4519493.3657462,15,0,0,0,dha&placePath=%3F%2526"
1045,환경,수변공원,3,3,3003,인천광역시,남동구,갯골호수공원,999,21616,인천광역시 남동구 서창동 694~699,,126.7442046,37.42403961,"https://map.naver.com/v5/search/%EC%88%98%EB%B3%80%EA%B3%B5%EC%9B%90/place/1991832844c=14105493.3298614,4498505.4298391,13,0,0,0,dha&placePath=%3F%2526"
1046,환경,수변공원,3,3,3003,인천광역시,남동구,물바람수변공원,999,21613,인천광역시 남동구 서창동 682~685,,126.7492174,37.42871253,"https://map.naver.com/v5/search/%EB%AC%BC%EB%B0%94%EB%9E%8C%EC%88%98%EB%B3%80%EA%B3%B5%EC%9B%90/place/1094375319c=14109218.4406617,4498922.2505089,15,0,0,0,dha"
1047,환경,수변공원,3,3,3003,인천광역시,서구,가정수변공원,999,22858,인천광역시 서구 봉수대로 590,,126.6631302,37.52848728,"https://map.naver.com/v5/search/%EA%B0%80%EC%A0%95%EC%88%98%EB%B3%80%EA%B3%B5%EC%9B%90/place/1908555366c=14099123.9756138,4513113.2625415,15,0,0,0,dha&placePath=%3F%2526"
1048,환경,수변공원,3,3,3003,인천광역시,서구,갯들공원,999,22740,인천광역시 서구 청라동 101-14,,126.6619398,37.52778215,"https://map.naver.com/v5/search/%EA%B0%AF%EB%93%A4%EA%B3%B5%EC%9B%90/place/1399000190c=14098031.1649751,4513496.6420115,13,0,0,0,dha"
1049,환경,수변공원,3,3,3003,인천광역시,서구,바람꽃공원,999,40423,인천광역시 서구 가정동 610-8,,126.6644302,37.52803044,"https://map.naver.com/v5/search/%EB%B0%94%EB%9E%8C%EA%BD%83%EA%B3%B5%EC%9B%90/place/1248987856c=14099212.3559278,4513055.9347703,15,0,0,0,dha&placePath=%3F%2526"
1050,환경,수변공원,3,3,3003,인천광역시,서구,소금꽃공원,999,40423,인천광역시 서구 가정동 608-5,,126.6672184,37.52952641,"https://map.naver.com/v5/search/%EC%86%8C%EA%B8%88%EA%BD%83%EA%B3%B5%EC%9B%90/place/1300342379c=14100007.7787534,4513292.4118265,15,0,0,0,dha"
1051,환경,수변공원,3,3,3003,인천광역시,서구,커널웨이수변공원,999,22736,인천광역시 서구 청라동 160-1~163-3,,126.6515915,37.53505411,"https://map.naver.com/v5/search/%EC%BB%A4%EB%84%90%EC%9B%A8%EC%9D%B4%EC%88%98%EB%B3%80%EA%B3%B5%EC%9B%90/place/35156879c=14098731.4893885,4513647.8738663,18,0,0,0,dh"
1052,환경,수변공원,3,3,3003,인천광역시,연수구,랜드마크씨티호수변공원,999,40684,인천광역시 연수구 송도동 399-3,,126.6217642,37.39668135,"https://map.naver.com/v5/search/%EC%9D%B8%EC%B2%9C%EA%B4%91%EC%97%AD%EC%8B%9C%20%EC%97%B0%EC%88%98%EA%B5%AC%20%EC%86%A1%EB%8F%84%EB%8F%99%20399-3/place/1961889792c=14094408.2097822,4494538.5746896,14"
1053,환경,수변공원,3,3,3003,인천광역시,연수구,송도랜드마크시티1호수변공원,999,40684,인천광역시 연수구 송도동 308-2,032-721-4415,126.61034,37.41004053,"https://map.naver.com/v5/search/%EC%86%A1%EB%8F%84%EB%9E%9C%EB%93%9C%EB%A7%88%ED%81%AC%EC%8B%9C%ED%8B%B01%ED%98%B8%EC%88%98%EB%B3%80%EA%B3%B5%EC%9B%90/place/1658902513c=14093274.1542929,4496113.18971"
1054,환경,수소차충전소,3,6,3006,인천광역시,남동구,논현충전소(복합수소자동차충전소),999,21686,인천광역시 남동구 고잔동 246-15 외 2필지,032-446-9094,126.7116072,37.39854449,"https://map.naver.com/v5/search/%EC%9D%B8%EC%B2%9C%EA%B4%91%EC%97%AD%EC%8B%9C%20%EB%82%A8%EB%8F%99%EA%B5%AC%20%EA%B3%A0%EC%9E%94%EB%8F%99%20246-15/place/1921494519c=14105413.3514909,4494815.3862134,1"
1055,환경,수소차충전소,3,6,3006,인천광역시,연수구,한국가스공사 H2/HCNG복합충전소,999,21993,인천광역시 연수구 신항대로 960,032-810-0388,126.6552708,37.52627534,http://www.kwangshin.com/bbs/board.phpbo_table=Ko_Broad&wr_id=26
1056,안전,소방서/119센터,4,1,4001,인천광역시,강화군,강화소방서,999,23037,인천광역시 강화군 강화읍 남문로 23번길 11,032-930-5811,126.4874496,37.73966308,https://www.incheon.go.kr/119/NE060122
1057,안전,소방서/119센터,4,1,4001,인천광역시,강화군,강화소방서-강화-119 안전센터,999,23037,인천광역시 강화군 강화읍 남문로23번길 11,032-930-5894,126.4874496,37.73966308,https://ko.wikipedia.org/wiki/%EC%9D%B8%EC%B2%9C%EA%B0%95%ED%99%94%EC%86%8C%EB%B0%A9%EC%84%9C
1058,안전,소방서/119센터,4,1,4001,인천광역시,강화군,강화소방서-길상-119 안전센터,999,23050,인천광역시 강화군 길상면 마니산로 93,032-930-5822,126.4825714,37.63834408,"https://map.naver.com/v5/search/%EA%B8%B8%EC%83%81119%EC%95%88%EC%A0%84%EC%84%BC%ED%84%B0/place/16560216placeSearchOption=fromNxList=true%26noredirect=1%26entry=pll&c=14076189.2841426,4528784.0476685"
1059,안전,소방서/119센터,4,1,4001,인천광역시,강화군,강화소방서-내가-119 안전센터,999,23018,인천광역시 강화군 내가면 강화서로 235-1,032-930-5823,126.3901041,37.71750716,"https://map.naver.com/v5/search/%EB%82%B4%EA%B0%80119%EC%95%88%EC%A0%84%EC%84%BC%ED%84%B0/place/16564661placeSearchOption=fromNxList=true%26noredirect=1%26entry=pll&c=14065889.3945812,4539924.7445411"
1060,안전,소방서/119센터,4,1,4001,인천광역시,계양구,계양소방서,999,21066,인천광역시 계양구 장제로 774(계산동),032-650-5611,126.7355654,37.53717724,https://www.incheon.go.kr/119/NE060120
1061,안전,소방서/119센터,4,1,4001,인천광역시,계양구,계양소방서-작전-119 안전센터,999,21066,인천광역시 계양구 장제로 774(계산동),032-650-5621,126.7355654,37.53717724,"https://map.naver.com/v5/search/%EC%9E%91%EC%A0%84119%20%EC%95%88%EC%A0%84%EC%84%BC%ED%84%B0/place/16667922c=14107558.3239537,4514298.0364799,15,0,0,0,dh"
1062,안전,소방서/119센터,4,1,4001,인천광역시,계양구,계양소방서-장기-119 안전센터,999,21007,인천광역시 계양구 장기서로 14(장기동),032-650-5623,126.7336895,37.57633269,"https://map.naver.com/v5/search/%EC%9E%A5%EA%B8%B0119%20%EC%95%88%EC%A0%84%EC%84%BC%ED%84%B0/place/16953830c=14107453.2230398,4519832.5550592,15,0,0,0,dh"
1063,안전,소방서/119센터,4,1,4001,인천광역시,계양구,계양소방서-효성-119 안전센터,999,21105,인천광역시 계양구 효서로 96-1(효성동),032-650-5623,126.7064886,37.52757428,https://www.114.co.kr/search/view.dotelephoneKey=2841482&menuKey=117
1064,안전,소방서/119센터,4,1,4001,인천광역시,남구,남부소방서,999,22218,인천광역시 남구 인하로 190(주안동),032-870-3216,126.6690046,37.44840049,https://www.incheon.go.kr/119/NE060121
1065,안전,소방서/119센터,4,1,4001,인천광역시,남구,남부소방서_인천-관교-119 안전센터,999,22241,인천광역시 남구 인하로 450 (관교동),032-435-0119,126.6965877,37.44430412,"https://map.naver.com/v5/entry/place/16440850c=14101862.5710179,4501553.3563419,13,0,0,0,dh&placePath=%2Fhome%3Fentry=plt"
1066,안전,소방서/119센터,4,1,4001,인천광역시,남구,남부소방서_인천-도화-119 안전센터,999,22113,인천광역시 남구 장고개로 85 (도화동),032-864-9119,126.6693039,37.47544861,"https://map.naver.com/v5/search/%EB%8F%84%ED%99%94%20119%20%EC%95%88%EC%A0%84%EC%84%BC%ED%84%B0/place/1296815344c=14099809.5202113,4505672.5955694,15,0,0,0,dh&placePath=%3F%2526"
1067,안전,소방서/119센터,4,1,4001,인천광역시,남구,남부소방서_인천-숭의-119 안전센터,999,22160,인천광역시 남구 석정로 51 (숭의동),032-888-9119,126.6435079,37.46558624,"https://map.naver.com/v5/entry/place/16447954c=14095843.1550404,4504448.4087882,13,0,0,0,dh&placePath=%2Fhome%3Fentry=plt"
1068,안전,소방서/119센터,4,1,4001,인천광역시,남구,남부소방서_인천-신기-119 안전센터,999,22218,인천광역시 남구 인하로 190 (주안동),032-870-3290,126.6690046,37.44840049,https://ko.wikipedia.org/wiki/%EC%9D%B8%EC%B2%9C%EB%AF%B8%EC%B6%94%ED%99%80%EC%86%8C%EB%B0%A9%EC%84%9C
1069,안전,소방서/119센터,4,1,4001,인천광역시,남구,남부소방서_인천-용현-119 안전센터,999,22183,인천광역시 남구 독배로 376 (용현동),032-887-0119,126.6485751,37.45338708,"https://map.naver.com/v5/search/%EC%9A%A9%ED%98%84%20119%20%EC%95%88%EC%A0%84%EC%84%BC%ED%84%B0/place/16406244c=14090850.8616305,4503144.2019931,12,0,0,0,dh&placePath=%3F%2526"
1070,안전,소방서/119센터,4,1,4001,인천광역시,남구,남부소방서_인천-주안-119 안전센터,999,22137,인천광역시 남구 한나루로 607 인천종합건설본부 (도화동),032-862-1119,126.6718481,37.46087475,https://www.life114.co.kr/html/board/view.aspM_SEQ=429880
1071,안전,소방서/119센터,4,1,4001,인천광역시,남동구,공단소방서,999,21632,인천광역시 남동구 남동서로 208(고잔동),032-723-5512,126.6930005,37.40817593,https://www.incheon.go.kr/119/NE060119
1072,안전,소방서/119센터,4,1,4001,인천광역시,남동구,공단소방서-공단_고잔-119 안전센터,999,21632,인천광역시 남동구 남동서로 208(고잔동),032-723-5521,126.6930005,37.40817593,"https://map.naver.com/v5/search/%EA%B3%A0%EC%9E%94119%20%EC%95%88%EC%A0%84%EC%84%BC%ED%84%B0/place/470292405c=14102453.7636585,4496232.6225761,15,0,0,0,dh&placePath=%3F%2526"
1073,안전,소방서/119센터,4,1,4001,인천광역시,남동구,공단소방서-논현-119 안전센터,999,21660,인천광역시 남동구 소래역로 109(논현동),032-723-5525,126.7296777,37.40533912,"https://map.naver.com/v5/search/%EB%85%BC%ED%98%84119%20%EC%95%88%EC%A0%84%EC%84%BC%ED%84%B0/place/16413040c=14106535.9787004,4495833.7168348,15,0,0,0,dh&placePath=%3F%2526"
1074,안전,소방서/119센터,4,1,4001,인천광역시,남동구,공단소방서-도림-119 안전센터,999,21622,인천광역시 남동구 비류대로 667(도림동),032-723-5523,126.7091149,37.42268175,https://www.life114.co.kr/html/board/view.aspM_SEQ=1858056
1075,안전,소방서/119센터,4,1,4001,인천광역시,남동구,남동소방서_인천-간석-119 안전센터,999,21518,인천광역시 남동구 백범로 248번길,032-870-5223,126.7214488,37.46048753,"https://map.naver.com/v5/search/%EA%B0%84%EC%84%9D%20119%20%EC%95%88%EC%A0%84%EC%84%BC%ED%84%B0/place/16480120c=14103946.6743672,4504313.4496602,15,0,0,0,dh&placePath=%3F%2526"
1076,안전,소방서/119센터,4,1,4001,인천광역시,남동구,남동소방서_인천-구월-119 안전센터,999,21579,인천광역시 남동구 인주대로 714-8,032-870-5221,126.7159387,37.4490445,"https://map.naver.com/v5/search/%EA%B5%AC%EC%9B%94%20119%20%EC%95%88%EC%A0%84%EC%84%BC%ED%84%B0/place/16826616c=14098399.0181737,4502513.5965098,12,0,0,0,dh&placePath=%3F%2526"
1077,안전,소방서/119센터,4,1,4001,인천광역시,남동구,남동소방서_인천-담방(구.서창)-119 안전센터,999,21598,인천광역시 남동구 매소홀로 1044 남동소방서담방119안전센터,032-870-5224,126.7390219,37.43933457,"https://map.naver.com/v5/search/%EB%8B%B4%EB%B0%A9119%20%EC%95%88%EC%A0%84%EC%84%BC%ED%84%B0/place/586500852c=14108038.4440376,4500613.4197597,15,0,0,0,dh"
1078,안전,소방서/119센터,4,1,4001,인천광역시,남동구,남동소방서_인천-만수-119 안전센터,999,21540,인천광역시 남동구 인주대로 845,032-870-5222,126.7313317,37.4487118,"https://map.naver.com/v5/search/%EB%A7%8C%EC%88%98%20119%20%EC%95%88%EC%A0%84%EC%84%BC%ED%84%B0/place/16847910c=14099450.0273126,4504023.2278184,12,0,0,0,dh&placePath=%3F%2526"
1079,안전,소방서/119센터,4,1,4001,인천광역시,남동구,부평소방서,999,21579,인천광역시 남동구 인주대로 714(구월동),032-723-5310,126.7162981,37.44899848,https://www.incheon.go.kr/119/NE060117https://www.wikiwand.com/ko/%EC%9D%B8%EC%B2%9C%EB%B6%80%ED%8F%89%EC%86%8C%EB%B0%A9%EC%84%9C
1080,안전,소방서/119센터,4,1,4001,인천광역시,동구,중부소방서_인천-만석-119 안전센터,999,22510,인천광역시 동구 제물량로 396,032-766-0119,126.625814,37.48339906,"https://map.naver.com/v5/search/%EB%A7%8C%EC%84%9D119%20%EC%95%88%EC%A0%84%EC%84%BC%ED%84%B0/place/32120681c=14092035.6355690,4507386.4570629,12,0,0,0,dh"
1081,안전,소방서/119센터,4,1,4001,인천광역시,동구,중부소방서_인천-송림-119 안전센터,999,22556,인천광역시 동구 샛골로 133,032-764-7119,126.6440833,37.47431209,"https://map.naver.com/v5/search/%EC%86%A1%EB%A6%BC119%20%EC%95%88%EC%A0%84%EC%84%BC%ED%84%B0/place/32120819c=14092035.6355690,4507386.4570629,12,0,0,0,dh"
1082,안전,소방서/119센터,4,1,4001,인천광역시,동구,중부소방서_인천-중부(인천)_송현-119 안전센터,999,22530,인천광역시 동구 방축로 39,032-576-0119,126.6509862,37.48631137,"https://map.naver.com/v5/search/%EC%86%A1%ED%98%84119%20%EC%95%88%EC%A0%84%EC%84%BC%ED%84%B0/place/12846625c=14097776.7729903,4507194.1701637,15,0,0,0,dh&placePath=%3F%2526"
1083,안전,소방서/119센터,4,1,4001,인천광역시,미추홀구,인천소방본부,999,22218,인천광역시 미추홀구 인하로 190(주안동 747),032-870-3010,126.6690046,37.4484005,https://www.incheon.go.kr/119/index
1084,안전,소방서/119센터,4,1,4001,인천광역시,부평구,남동소방서,999,21316,인천광역시 부평구 부평대로 324(갈산동),032-870-5210,126.7221504,37.52022663,https://www.incheon.go.kr/119/NE060116
1085,안전,소방서/119센터,4,1,4001,인천광역시,부평구,부평소방서_인천-부개-119 안전센터,999,21350,인천광역시 부평구 부개로 6,032-723-5357,126.7396952,37.49787713,"https://map.naver.com/v5/search/%EB%B6%80%EA%B0%9C%20119%20%EC%95%88%EC%A0%84%EC%84%BC%ED%84%B0/place/32083985c=14104795.8419783,4509072.8489995,13,0,0,0,dh&placePath=%3F%2526"
